,GSM2356843,GSM2356844,GSM2356845,GSM2356846,GSM2356847,GSM2356848,GSM2356849,GSM2356850,GSM2356851,GSM2356852,GSM2356853,GSM2356854,GSM2356855,GSM2356856,GSM2356857,GSM2356858,GSM2356859
Mad2l1,6.73527617647059,6.71570352941176,6.72470470588235,6.15572764705882,6.32353,6.25479352941176,6.70762588235294,6.55263176470588,6.61363117647059,6.12826470588235,6.25775352941176,6.31214852941176,6.60450823529412,6.50640941176471,6.90994823529412,6.49143117647059,6.58288588235294
Atad3a,7.26082294117647,7.28458647058824,7.32361441176471,7.38109588235294,7.52574823529412,7.27587705882353,7.21034176470588,7.34093,7.2733,7.55899882352941,7.83846529411765,7.69322117647059,7.18181294117647,7.35439588235294,7.04655970588235,7.93131176470588,7.89837941176471
Ube2t,4.52314529411765,4.45549882352941,4.39379176470588,5.62375470588235,4.61344882352941,5.16228647058823,4.21939235294118,4.27878058823529,4.47653352941176,4.52500823529412,4.30596588235294,4.52088411764706,4.64212823529412,4.73941647058824,4.72872117647059,5.12479058823529,4.68246176470588
Mrpl3,7.59804529411765,7.68493882352941,7.67609352941176,7.56252823529412,7.40431823529412,7.39210411764706,7.72846235294118,7.6168,7.55916705882353,7.65664823529412,7.51025294117647,7.56944176470588,7.54562117647059,7.54018647058824,7.91228705882353,7.80679470588235,7.85714411764706
Nxn,7.34152294117647,7.18273117647059,7.19357764705882,7.26242235294118,7.58018941176471,7.23451529411765,7.40042647058824,7.17590529411765,7.06830705882353,7.53619705882353,7.10403647058823,7.57745411764706,6.96594058823529,7.04064411764706,6.79584470588235,7.05317823529412,7.33490411764706
Ppt1,8.77962411764706,8.70662294117647,8.70820411764706,8.65591058823529,8.72710294117647,8.74142294117647,8.73803705882353,8.69620941176471,8.67919588235294,8.52953470588235,8.35293764705882,8.43614529411765,8.68020058823529,8.73498117647059,8.68871058823529,8.55253294117647,8.57951411764706
Tbk1,8.40339882352941,8.39420558823529,8.27617117647059,8.30476647058824,8.21648823529412,8.16740941176471,8.39784176470588,8.40528470588235,8.41248411764706,8.44971470588235,8.38526176470588,8.34339823529412,8.20765911764706,8.35343235294118,8.30532588235294,8.23478529411765,8.36229
Bnip3,10.3101705882353,10.1405352941176,10.2120882352941,9.93974823529412,10.0476673529412,10.1633588235294,10.2609235294118,10.3244058823529,10.1919764705882,9.75049764705882,9.62393058823529,9.68580117647059,10.2612705882353,10.3459705882353,10.3043470588235,9.17585058823529,9.49198235294118
Pex13,8.52525647058824,8.62322705882353,8.58349058823529,8.69576529411765,8.74719470588235,8.49845294117647,8.59200294117647,8.64114294117647,8.61464,8.87181823529412,8.85560470588235,8.86231764705882,8.60687470588235,8.55874235294118,8.78139705882353,8.62636705882353,8.62727470588235
Pde4b,8.11742470588235,8.34754058823529,8.2350294117647,9.13745588235294,9.13677058823529,9.34813941176471,8.13094058823529,8.24408235294118,8.35060647058824,9.30193117647059,9.34286823529412,9.24149,8.34405764705882,8.24881764705882,8.46516823529412,9.11694588235294,9.09543411764706
Rps3a1,12.1810411764706,12.1764470588235,12.1226058823529,12.2445352941176,12.1783058823529,12.2375941176471,12.1398882352941,12.1930823529412,12.1739411764706,12.2947058823529,12.3061117647059,12.2776882352941,12.1597764705882,12.0950764705882,12.3526117647059,12.4027764705882,12.3395470588235
Ifi30,6.07943705882353,6.16091941176471,6.20132558823529,6.29363470588235,6.40135941176471,6.38913,6.34739941176471,6.12385294117647,6.01071235294118,6.6934,6.57921352941176,6.74181352941176,6.21278235294118,6.45202823529412,6.52768764705882,7.82517235294118,7.55571176470588
Cables1,7.05357647058824,6.80868352941176,6.83817882352941,7.13976647058823,7.22465176470588,7.22973176470588,6.92704588235294,6.93168529411765,6.84478,6.91755117647059,6.69378529411765,6.98736441176471,6.75631235294118,6.80361941176471,6.52863529411765,6.93106588235294,6.86429
Acss2,7.83395,7.74394,7.75772470588235,7.71930823529412,7.75480529411765,7.85805411764706,7.84678882352941,7.63374176470588,7.59958411764706,7.24367117647059,6.80027470588235,7.07996058823529,7.45883235294118,7.57684,7.67086941176471,6.93333117647059,7.04882705882353
Snx3,11.3102235294118,11.3288852941176,11.1801647058824,11.1997411764706,11.2389352941176,11.2475823529412,11.2456882352941,11.1722117647059,11.1561647058824,11.3811235294118,11.5108941176471,11.4167058823529,11.2616647058824,11.2134235294118,11.1787823529412,11.4420470588235,11.2656882352941
Krt1,6.24803470588235,6.32533235294118,6.34873882352941,6.17631705882353,6.28094470588235,6.27696705882353,6.31233882352941,6.35826647058824,6.17164882352941,6.20681470588235,6.35586117647059,6.47202647058824,6.48007470588235,6.39051823529412,6.28422764705882,6.23876764705882,6.22419470588235
Ruvbl2,8.01959294117647,8.05518647058824,8.07116176470588,7.88128411764706,7.99226705882353,7.71793235294118,8.06797352941176,8.09388235294118,8.07433764705882,8.26800705882353,8.37201823529412,8.44572117647059,8.08477294117647,8.09713294117647,8.28379411764706,8.43711117647059,8.39384235294118
Cycs,11.0966,11.1511,11.1953823529412,11.2088176470588,11.1801647058824,11.1787823529412,11.1886529411765,11.1976411764706,11.2171941176471,11.4442117647059,11.4650764705882,11.4102647058824,11.1118882352941,11.0977823529412,11.3323705882353,11.4167058823529,11.3703705882353
Smad4,9.02404411764706,9.01485882352941,9.03210529411765,8.77233764705882,8.64097647058824,8.89558705882353,8.86737235294118,8.93577176470588,9.00451588235294,8.81444882352941,8.89712941176471,8.93550470588235,8.95175764705882,8.86995294117647,9.15740382352941,8.72863705882353,8.70941470588235
Nxt1,7.08104058823529,7.11437117647059,7.07844058823529,7.29813705882353,7.14793,7.28232529411765,6.99846147058824,7.00339823529412,7.11267941176471,7.23044705882353,7.56110529411765,7.37353588235294,7.10602294117647,7.10895470588235,7.09476705882353,7.59531529411765,7.37393705882353
Mogs,7.06330176470588,7.18625823529412,7.06830705882353,7.22582647058823,7.34987941176471,7.27309941176471,7.16795705882353,7.05632058823529,7.37376411764706,7.48522588235294,7.49207176470588,7.362305,7.21490352941176,7.18441294117647,6.97881470588235,7.64639294117647,7.36640941176471
Bnip2,8.04311058823529,7.97656470588235,7.7147,8.09326529411765,8.11868411764706,8.15665705882353,7.86036705882353,7.94217058823529,7.87039647058824,8.56142823529412,8.41866882352941,8.38291588235294,7.95926764705882,7.85300117647059,8.02592058823529,9.22444882352941,8.91697176470588
Cpox,7.59505,7.72350588235294,7.72759352941176,7.20201294117647,7.23427529411765,7.19555470588235,7.75857294117647,7.75617705882353,7.72645764705882,7.21627294117647,7.06385,7.09677,7.81643352941176,7.68615588235294,7.34414705882353,6.82772176470588,7.04030294117647
Cdk20,6.49668647058824,6.50475411764706,6.49117235294118,6.57683294117647,6.37829941176471,6.62547823529412,6.44290529411765,6.47327117647059,6.44607852941176,6.37848823529412,6.38382529411765,6.44656,6.45448823529412,6.43433058823529,6.43530235294118,6.27101588235294,6.38851588235294
Hmgn1,10.6489647058824,10.7628882352941,10.5205705882353,10.9031,10.8363382352941,10.8266,10.5150588235294,10.5340352941176,10.5906470588235,11.2605647058824,11.4232823529412,11.3626823529412,10.5398764705882,10.4954470588235,10.5233411764706,11.3536823529412,11.1278470588235
Slc30a5,8.79031588235294,8.58326058823529,8.58706294117647,8.60422941176471,8.91351823529412,8.53364823529412,8.71995470588235,8.66700705882353,8.67350647058823,8.80738176470588,8.54918352941177,8.68475647058824,8.55505529411765,8.70200588235294,8.66883,8.72106588235294,8.86869705882353
Mageh1,7.86381470588235,7.85976294117647,7.84309235294118,7.83582176470588,7.79446411764706,7.87410764705882,7.86556794117647,7.82744588235294,7.83980117647059,7.51541,7.59657058823529,7.37179941176471,7.83015941176471,7.93756235294118,8.11577411764706,7.48485411764706,7.66470911764706
Lima1,5.61488,5.84695294117647,5.49646117647059,6.09660235294118,6.17308117647059,5.92843588235294,5.78945647058824,5.62645235294118,5.93865235294118,6.29234117647059,5.76830411764706,6.09353411764706,5.58454470588235,5.76819735294118,5.66725882352941,6.42998176470588,6.32334411764706
Idh3a,8.49906470588235,8.45640941176471,8.64275,8.22426823529412,8.26276647058824,8.18342470588235,8.37339882352941,8.42448,8.52592764705882,7.90714264705882,7.76500058823529,7.86007823529412,8.57566705882353,8.62402176470588,8.74521294117647,7.86238941176471,8.06066117647059
Parp1,9.50589529411765,9.48088823529412,9.36102764705882,9.05228588235294,8.88067647058823,8.83751470588235,9.48475352941176,9.52805205882353,9.44978470588235,8.94458411764706,8.73436294117647,8.95447411764706,9.29586882352941,9.28535,9.51398647058824,8.77456764705882,9.06867882352941
Glrb,9.64455941176471,9.58042647058824,9.82294705882353,9.51311705882353,9.29985529411765,9.51660470588235,9.79365058823529,9.82200176470588,9.61266176470588,9.05686882352941,8.97023117647059,8.92588470588235,9.58665176470588,9.79773823529412,9.49815705882353,8.65746294117647,8.94253529411765
Chrac1,7.68907941176471,7.66290235294118,7.77794058823529,7.23201117647059,7.27008176470588,7.21614588235294,7.71276529411765,7.56567176470588,7.44053823529412,7.25791117647059,7.13985147058824,7.33305,7.55194,7.75521352941176,7.77637117647059,7.35688411764706,7.51790823529412
